customer_id_x,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,customer_id_y,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity,description
116,Erik Osgar,Genderfluid,35,6022 Jonathan TrackSuite 607,8590,Zacharyborough,Northern Territory,Australia,116,510,15397,2021-4-25,2021-05-20,115,Shirt,Denim,XS,yellow,115,54,"A yellow coloured, XS sized, Denim Shirt"
117,Alexei Hurburt,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,117,971,58134,2021-1-8,2021-01-23,116,Shirt,Denim,S,yellow,115,75,"A yellow coloured, S sized, Denim Shirt"
118,Meghan Simic,Male,57,164 Fisher RidgeSuite 516,9963,South Cameron,Australian Capital Territory,Australia,118,639,37950,2021-2-20,2021-02-22,117,Shirt,Denim,M,yellow,115,67,"A yellow coloured, M sized, Denim Shirt"
119,Margeaux Getley,Polygender,65,6711 Jasper View RdApt. 199,8401,Eviemouth,Western Australia,Australia,119,545,19955,2021-4-29,2021-05-06,118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt"
120,Didi Garton,Polygender,60,13 Ivy BoulevardSuite 234,3554,Carterbury,Queensland,Australia,120,585,53001,2021-6-9,2021-06-14,119,Shirt,Denim,XL,yellow,115,74,"A yellow coloured, XL sized, Denim Shirt"
121,Nollie Yorath,Non-binary,26,1823 Hannah BoulevardSuite 778,9311,Violetport,Queensland,Australia,121,549,27436,2021-4-21,2021-04-23,120,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt"
122,Katey Dubbin,Non-binary,71,1443 Doherty View RdSuite 697,935,South Caleb,South Australia,Australia,122,732,29226,2021-4-13,2021-05-04,121,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt"
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,123,471,17133,2021-3-4,2021-03-22,122,Shirt,Denim,M,green,115,66,"A green coloured, M sized, Denim Shirt"
124,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,124,776,43888,2021-7-6,2021-07-15,123,Shirt,Denim,L,green,115,71,"A green coloured, L sized, Denim Shirt"
125,Lesli Pitfield,Bigender,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,125,321,29600,2021-10-22,2021-11-03,124,Shirt,Denim,XL,green,115,52,"A green coloured, XL sized, Denim Shirt"
126,Hashim Banes,Genderfluid,48,07 Johnson MallSuite 458,9110,West Jaydenfort,Tasmania,Australia,126,326,29536,2021-1-31,2021-02-20,125,Shirt,Denim,XS,blue,115,76,"A blue coloured, XS sized, Denim Shirt"
127,Merl Gayforth,Genderfluid,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,127,51,43262,2021-4-1,2021-04-11,126,Shirt,Denim,S,blue,115,47,"A blue coloured, S sized, Denim Shirt"
128,Daisy Camillo,Male,48,5310 Lewis TrailApt. 715,2240,Jacobsland,Northern Territory,Australia,128,936,17661,2021-10-13,2021-11-09,127,Shirt,Denim,M,blue,115,58,"A blue coloured, M sized, Denim Shirt"
129,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,129,428,42185,2021-5-24,2021-05-27,128,Shirt,Denim,L,blue,115,45,"A blue coloured, L sized, Denim Shirt"
130,Jeniece Dumbare,Non-binary,71,7602 Weber CourtSuite 409,6215,New Leahside,South Australia,Australia,130,439,12827,2021-6-20,2021-07-15,129,Shirt,Denim,XL,blue,115,73,"A blue coloured, XL sized, Denim Shirt"
131,Stephanus Torbett,Female,33,74 Shields Estate DrSuite 112,3891,Port Annaborough,South Australia,Australia,131,629,52850,2021-9-20,2021-09-24,130,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt"
132,Christian Simko,Male,26,782 King Station StApt. 193,4352,Huelmouth,New South Wales,Australia,132,562,10396,2021-4-17,2021-05-01,131,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt"
133,Bette-ann Harteley,Bigender,49,051 O'conner Station StSuite 626,6661,Shieldsside,Tasmania,Australia,133,878,43759,2021-7-7,2021-07-17,132,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt"
134,Raul Pockey,Male,64,178 Smitham GroveSuite 638,6036,South Hannah,Victoria,Australia,134,12,39451,2021-6-19,2021-07-01,133,Shirt,Denim,L,indigo,115,58,"A indigo coloured, L sized, Denim Shirt"
135,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,135,942,53723,2021-5-15,2021-06-02,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt"
136,Camala Bradbeer,Non-binary,38,7895 Ava HillApt. 172,1028,Sofiashire,Western Australia,Australia,136,539,35331,2021-9-6,2021-09-08,135,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt"
137,Fin Betjes,Non-binary,29,5267 Oscar WayApt. 415,5184,North Zaraview,Western Australia,Australia,137,298,58875,2021-10-18,2021-10-20,136,Shirt,Denim,S,violet,115,54,"A violet coloured, S sized, Denim Shirt"
138,Lorna Srawley,Non-binary,62,961 Evie ParadeApt. 534,2238,Audreyberg,Australian Capital Territory,Australia,138,331,50666,2021-2-5,2021-02-10,137,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt"
139,Vida Matchitt,Male,73,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,139,871,11224,2021-6-15,2021-06-28,138,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt"
140,Frankie Wewell,Genderfluid,43,092 Jayden JunctionSuite 148,1058,Lukemouth,New South Wales,Australia,140,539,35025,2021-4-8,2021-04-13,139,Shirt,Denim,XL,violet,115,73,"A violet coloured, XL sized, Denim Shirt"
141,Jewelle Gatiss,Non-binary,25,578 Connor GroveApt. 944,457,Lake Aidenhaven,Victoria,Australia,141,528,40203,2021-8-26,2021-09-13,140,Shirt,Linen,XS,red,116,61,"A red coloured, XS sized, Linen Shirt"
142,Valerie D'Errico,Bigender,75,607 Parisian AvenueSuite 494,6043,Chelseaview,South Australia,Australia,142,237,53165,2021-6-15,2021-07-12,141,Shirt,Linen,S,red,116,67,"A red coloured, S sized, Linen Shirt"
143,Hewitt Hanscome,Non-binary,80,87 Hahn Station StSuite 943,8254,New Ella,Victoria,Australia,143,828,37187,2021-2-8,2021-02-11,142,Shirt,Linen,M,red,116,78,"A red coloured, M sized, Linen Shirt"
144,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,5393,Richardshaven,South Australia,Australia,144,928,15762,2021-5-22,2021-05-28,143,Shirt,Linen,L,red,116,80,"A red coloured, L sized, Linen Shirt"
145,Mirabelle Bampkin,Genderqueer,43,2044 Johns DriveApt. 201,8332,Lake Madeline,Australian Capital Territory,Australia,145,871,26358,2021-2-2,2021-02-10,144,Shirt,Linen,XL,red,116,47,"A red coloured, XL sized, Linen Shirt"
146,Lawry Mannooch,Agender,50,348 Johnston RoadSuite 155,6824,North Kayla,Western Australia,Australia,146,912,22750,2021-8-30,2021-09-26,145,Shirt,Linen,XS,orange,116,70,"A orange coloured, XS sized, Linen Shirt"
147,Mahmud Pumfrett,Male,42,307 Declan Estate DrSuite 265,9361,Walkerhaven,Western Australia,Australia,147,818,20690,2021-9-28,2021-10-16,146,Shirt,Linen,S,orange,116,42,"A orange coloured, S sized, Linen Shirt"
148,Ikey Spohr,Polygender,53,338 Mckenzie PlaceSuite 622,6527,North Scarlettborough,Northern Territory,Australia,148,573,14073,2021-1-14,2021-01-24,147,Shirt,Linen,M,orange,116,42,"A orange coloured, M sized, Linen Shirt"
149,Marven Argontt,Non-binary,25,5831 Lilly AvenueSuite 322,4101,Port Christopherland,New South Wales,Australia,149,500,31490,2021-3-3,2021-03-14,148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt"
150,Biddy Devanney,Male,26,42 Michael RoadApt. 405,3137,Harryburgh,Tasmania,Australia,150,462,34428,2021-6-22,2021-06-27,149,Shirt,Linen,XL,orange,116,59,"A orange coloured, XL sized, Linen Shirt"
151,Lucie Lyenyng,Non-binary,25,5737 Kulas TrailApt. 133,8763,New Sebastianfurt,Western Australia,Australia,151,357,24626,2021-8-8,2021-09-01,150,Shirt,Linen,XS,yellow,116,55,"A yellow coloured, XS sized, Linen Shirt"
152,Panchito Wybern,Female,79,03 Glover TrackApt. 881,7845,Christianport,Australian Capital Territory,Australia,152,320,24866,2021-3-9,2021-03-12,151,Shirt,Linen,S,yellow,116,60,"A yellow coloured, S sized, Linen Shirt"
153,Jeramey Kopacek,Agender,73,4874 Corkery PlazaApt. 487,8473,Jadestad,Northern Territory,Australia,153,727,49677,2021-10-21,2021-11-17,152,Shirt,Linen,M,yellow,116,59,"A yellow coloured, M sized, Linen Shirt"
154,Ricky Fraser,Agender,68,872 Mitchell SquareSuite 216,3751,East Angelinashire,Victoria,Australia,154,674,49994,2021-10-17,2021-11-07,153,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt"
155,Myrle Kelby,Male,80,85 Charles MallSuite 424,7841,Port Sophia,New South Wales,Australia,155,834,11166,2021-6-30,2021-07-18,154,Shirt,Linen,XL,yellow,116,54,"A yellow coloured, XL sized, Linen Shirt"
156,Cosmo Leys,Female,24,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,156,727,37878,2021-7-10,2021-07-29,155,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt"
157,Miguelita Rasp,Female,70,134 Madeline KnollSuite 253,4103,Siennaside,Queensland,Australia,157,909,17955,2021-4-7,2021-04-17,156,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt"
158,Ann-marie Sinden,Genderqueer,33,017 Doherty DriveSuite 350,58,Johnschester,New South Wales,Australia,158,828,14010,2021-7-13,2021-08-04,157,Shirt,Linen,M,green,116,42,"A green coloured, M sized, Linen Shirt"
159,Marga Longhurst,Bigender,73,497 Gibson TerraceApt. 184,482,Bellaburgh,South Australia,Australia,159,208,12449,2021-9-5,2021-09-13,158,Shirt,Linen,L,green,116,72,"A green coloured, L sized, Linen Shirt"
160,Christi Reston,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,160,725,41442,2021-7-31,2021-08-06,159,Shirt,Linen,XL,green,116,51,"A green coloured, XL sized, Linen Shirt"
161,Katalin Tellesson,Agender,29,286 Chase IslandSuite 443,365,Port Jade,Western Australia,Australia,161,566,45840,2021-3-22,2021-04-11,160,Shirt,Linen,XS,blue,116,53,"A blue coloured, XS sized, Linen Shirt"
162,Ignacius Gardiner,Polygender,33,914 Nathan CircuitSuite 102,1797,Schroedermouth,South Australia,Australia,162,431,20238,2021-4-25,2021-05-05,161,Shirt,Linen,S,blue,116,77,"A blue coloured, S sized, Linen Shirt"
163,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,163,84,11473,2021-6-12,2021-06-17,162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt"
164,Lyda Schneidau,Non-binary,54,8212 Anderson View RdSuite 748,8504,Quinnborough,Western Australia,Australia,164,412,26249,2021-5-21,2021-06-03,163,Shirt,Linen,L,blue,116,70,"A blue coloured, L sized, Linen Shirt"
165,Beau Schwandermann,Male,21,60 Isabella ManorApt. 196,7259,Port Angus,Victoria,Australia,165,389,28345,2021-6-23,2021-07-20,164,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt"
166,Stesha Lusted,Agender,67,011 Braun RunApt. 234,8983,West Skyeview,Queensland,Australia,166,113,11914,2021-7-11,2021-07-14,165,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt"
167,Alayne Ipplett,Agender,34,1952 Collins StreetSuite 930,6902,Ellieshire,Australian Capital Territory,Australia,167,595,44269,2021-6-26,2021-07-18,166,Shirt,Linen,S,indigo,116,72,"A indigo coloured, S sized, Linen Shirt"
168,Gwenore Samudio,Non-binary,27,2781 Berge MallSuite 452,1975,North Leoburgh,Western Australia,Australia,168,664,51244,2021-1-10,2021-01-27,167,Shirt,Linen,M,indigo,116,72,"A indigo coloured, M sized, Linen Shirt"
169,Wald Kaine,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia,169,996,22089,2021-3-9,2021-03-12,168,Shirt,Linen,L,indigo,116,75,"A indigo coloured, L sized, Linen Shirt"
170,Melania Murton,Genderfluid,57,56 Patel Estate DrSuite 629,7133,Dietrichtown,Victoria,Australia,170,867,28597,2021-8-17,2021-09-03,169,Shirt,Linen,XL,indigo,116,66,"A indigo coloured, XL sized, Linen Shirt"
171,Mariellen Medendorp,Agender,80,16 Boyer WaySuite 018,6226,South Gabriel,Western Australia,Australia,171,443,19467,2021-9-14,2021-09-16,170,Shirt,Linen,XS,violet,116,56,"A violet coloured, XS sized, Linen Shirt"
172,Gennifer Sharpus,Male,73,81 Kai TerraceApt. 704,5996,East Scarlett,Northern Territory,Australia,172,224,47514,2021-1-5,2021-01-27,171,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt"
173,Mychal Mynett,Non-binary,78,5133 Mann MallApt. 757,5630,Port Maxville,South Australia,Australia,173,435,30001,2021-6-6,2021-07-01,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt"
174,Iona Middlewick,Male,68,827 Berge PlaceSuite 589,7668,New Jonathanchester,Western Australia,Australia,174,497,46769,2021-2-22,2021-03-17,173,Shirt,Linen,L,violet,116,70,"A violet coloured, L sized, Linen Shirt"
175,Patrica Penny,Non-binary,80,57 David MallSuite 596,3129,Haneton,South Australia,Australia,175,309,57197,2021-3-22,2021-04-16,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
176,Curtis McCarroll,Male,45,4036 Thompson StreetApt. 565,2548,Lake Johnchester,New South Wales,Australia,176,574,28185,2021-9-26,2021-10-04,175,Shirt,Camp Collared,XS,red,112,77,"A red coloured, XS sized, Camp Collared Shirt"
177,Wake Guard,Genderfluid,25,230 Savannah RunApt. 982,3673,Conroybury,Victoria,Australia,177,315,11314,2021-8-20,2021-09-01,176,Shirt,Camp Collared,S,red,112,67,"A red coloured, S sized, Camp Collared Shirt"
178,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,178,236,31542,2021-2-2,2021-02-08,177,Shirt,Camp Collared,M,red,112,64,"A red coloured, M sized, Camp Collared Shirt"
179,Leeann Gowdie,Agender,52,8183 Alexis JunctionApt. 634,3399,Callumborough,Queensland,Australia,179,161,52081,2021-6-10,2021-06-27,178,Shirt,Camp Collared,L,red,112,52,"A red coloured, L sized, Camp Collared Shirt"
180,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,180,469,14617,2021-5-29,2021-06-22,179,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt"
181,Puff Newbury,Polygender,27,35 Fahey CircuitSuite 014,1017,Port Joshuaside,Northern Territory,Australia,181,241,23142,2021-1-29,2021-02-13,180,Shirt,Camp Collared,XS,orange,112,52,"A orange coloured, XS sized, Camp Collared Shirt"
182,Ricardo James,Male,80,32 Thomas CrestSuite 753,2147,Archiefurt,Queensland,Australia,182,461,33720,2021-2-22,2021-03-04,181,Shirt,Camp Collared,S,orange,112,62,"A orange coloured, S sized, Camp Collared Shirt"
183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,183,715,51587,2021-10-6,2021-10-12,182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt"
184,Holden Whybrow,Bigender,43,2465 Hugo RoadApt. 066,8107,West Joelfurt,Queensland,Australia,184,240,48997,2021-9-15,2021-09-29,183,Shirt,Camp Collared,L,orange,112,63,"A orange coloured, L sized, Camp Collared Shirt"
185,Darrelle Padson,Polygender,67,22 Aaron LoopApt. 324,4337,Violetborough,Victoria,Australia,185,945,46608,2021-4-6,2021-04-20,184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt"
186,Neill Steptoe,Non-binary,63,46 Alex MewsApt. 096,5963,Port Mia,Western Australia,Australia,186,833,24061,2021-9-26,2021-10-14,185,Shirt,Camp Collared,XS,yellow,112,55,"A yellow coloured, XS sized, Camp Collared Shirt"
187,Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,187,401,15167,2021-1-10,2021-01-19,186,Shirt,Camp Collared,S,yellow,112,66,"A yellow coloured, S sized, Camp Collared Shirt"
188,Poul Rossi,Agender,23,2025 Stewart MewsApt. 137,5769,Nataliemouth,Victoria,Australia,188,571,41180,2021-4-10,2021-04-22,187,Shirt,Camp Collared,M,yellow,112,49,"A yellow coloured, M sized, Camp Collared Shirt"
189,Deedee Pashe,Bigender,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,189,586,41543,2021-7-17,2021-08-08,188,Shirt,Camp Collared,L,yellow,112,71,"A yellow coloured, L sized, Camp Collared Shirt"
190,Jewel Dericut,Agender,58,63 Rohan PlazaApt. 943,5518,Lake Charlottefort,Australian Capital Territory,Australia,190,421,28420,2021-2-1,2021-02-17,189,Shirt,Camp Collared,XL,yellow,112,44,"A yellow coloured, XL sized, Camp Collared Shirt"
191,Isis Doel,Agender,76,540 Schmitt ParkwaySuite 102,5036,Grimesstad,Northern Territory,Australia,191,18,31002,2021-1-22,2021-02-15,190,Shirt,Camp Collared,XS,green,112,66,"A green coloured, XS sized, Camp Collared Shirt"
192,Tommy Ebunoluwa,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,192,842,30614,2021-2-6,2021-02-19,191,Shirt,Camp Collared,S,green,112,60,"A green coloured, S sized, Camp Collared Shirt"
193,Harland Hawkeridge,Polygender,77,09 Patel MallApt. 231,8063,New Samuel,Western Australia,Australia,193,846,54256,2021-6-6,2021-06-07,192,Shirt,Camp Collared,M,green,112,41,"A green coloured, M sized, Camp Collared Shirt"
194,Brennen Breward,Male,61,39 Amelia Estate DrApt. 608,6849,Fayhaven,New South Wales,Australia,194,415,21994,2021-10-23,2021-11-03,193,Shirt,Camp Collared,L,green,112,80,"A green coloured, L sized, Camp Collared Shirt"
195,Tobye De Caville,Genderfluid,72,987 Charlotte MewsApt. 591,6036,West Baileyville,New South Wales,Australia,195,92,41725,2021-4-13,2021-04-17,194,Shirt,Camp Collared,XL,green,112,61,"A green coloured, XL sized, Camp Collared Shirt"
196,Erroll Michelle,Genderqueer,25,694 Isabella WaySuite 054,4911,New Ava,South Australia,Australia,196,630,48990,2021-10-22,2021-11-16,195,Shirt,Camp Collared,XS,blue,112,47,"A blue coloured, XS sized, Camp Collared Shirt"
197,Dorris Simonsson,Non-binary,67,53 Finn PlaceApt. 635,3255,Jessebury,Western Australia,Australia,197,110,23619,2021-4-30,2021-05-01,196,Shirt,Camp Collared,S,blue,112,75,"A blue coloured, S sized, Camp Collared Shirt"
198,Yevette Weekes,Genderqueer,66,6369 Patrick HillApt. 508,386,Gardenchester,Victoria,Australia,198,640,29627,2021-8-31,2021-09-13,197,Shirt,Camp Collared,M,blue,112,65,"A blue coloured, M sized, Camp Collared Shirt"
199,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia,199,206,58054,2021-5-17,2021-05-18,198,Shirt,Camp Collared,L,blue,112,56,"A blue coloured, L sized, Camp Collared Shirt"
200,Melba Badam,Genderqueer,68,3468 Christiansen MeadowSuite 298,4072,Evamouth,Australian Capital Territory,Australia,200,15,50335,2021-8-24,2021-09-07,199,Shirt,Camp Collared,XL,blue,112,51,"A blue coloured, XL sized, Camp Collared Shirt"
201,Loni Tort,Polygender,58,76 Zac KnollSuite 031,4396,Joelmouth,Australian Capital Territory,Australia,201,325,56321,2021-5-26,2021-06-18,200,Shirt,Camp Collared,XS,indigo,112,64,"A indigo coloured, XS sized, Camp Collared Shirt"
202,Jewel Roakes,Female,67,72 Lincoln SummitSuite 640,6557,Abbeyshire,Queensland,Australia,202,129,49559,2021-4-15,2021-04-22,201,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt"
203,Angil Crunden,Non-binary,30,765 Christiansen ParkwaySuite 557,8856,Lake Elijah,Australian Capital Territory,Australia,203,369,40129,2021-6-21,2021-07-11,202,Shirt,Camp Collared,M,indigo,112,52,"A indigo coloured, M sized, Camp Collared Shirt"
204,Bird McGarvie,Female,60,889 Hermann Station StApt. 026,5120,East Jakeberg,New South Wales,Australia,204,568,35005,2021-9-30,2021-10-10,203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt"
205,Elicia Flaunders,Genderfluid,23,63 Lilly JunctionApt. 010,2345,Jademouth,South Australia,Australia,205,267,23779,2021-2-3,2021-02-04,204,Shirt,Camp Collared,XL,indigo,112,42,"A indigo coloured, XL sized, Camp Collared Shirt"
206,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,206,654,24189,2021-6-1,2021-06-16,205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt"
207,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,207,644,57755,2021-9-25,2021-09-28,206,Shirt,Camp Collared,S,violet,112,80,"A violet coloured, S sized, Camp Collared Shirt"
208,Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,208,28,39533,2021-10-10,2021-10-15,207,Shirt,Camp Collared,M,violet,112,41,"A violet coloured, M sized, Camp Collared Shirt"
209,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,209,292,36341,2021-5-8,2021-05-20,208,Shirt,Camp Collared,L,violet,112,42,"A violet coloured, L sized, Camp Collared Shirt"
210,Arden Lasselle,Polygender,79,476 Mueller CrestSuite 674,5663,West Claudiaburgh,New South Wales,Australia,210,723,21903,2021-7-22,2021-08-18,209,Shirt,Camp Collared,XL,violet,112,40,"A violet coloured, XL sized, Camp Collared Shirt"
211,Rowena Doe,Non-binary,52,9388 Bauch TrailSuite 439,4473,Codyfort,New South Wales,Australia,211,515,37122,2021-5-9,2021-05-17,210,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt"
